,mean_rewards,median_rewards,min_rewards,max_rewards,steps
296,-118.37338629999999,-118.613281,-127.829988,-110.635462,145920
297,-118.37338629999999,-118.613281,-127.829988,-110.635462,146400
298,-118.37338629999999,-118.613281,-127.829988,-110.635462,146880
299,-118.37338629999999,-118.613281,-127.829988,-110.635462,147360
300,-117.3281399,-117.077895,-124.91164,-110.635462,147840
301,-117.3281399,-117.077895,-124.91164,-110.635462,148320
302,-117.3281399,-117.077895,-124.91164,-110.635462,148800
303,-117.3281399,-117.077895,-124.91164,-110.635462,149280
304,-117.8854105,-117.077895,-126.95172,-110.635462,149760
305,-117.8854105,-117.077895,-126.95172,-110.635462,150240
306,-117.8854105,-117.077895,-126.95172,-110.635462,150720
307,-117.8854105,-117.077895,-126.95172,-110.635462,151200
308,-117.05190089999999,-116.155625,-126.95172,-110.635462,151680
309,-117.05190089999999,-116.155625,-126.95172,-110.635462,152160
310,-117.05190089999999,-116.155625,-126.95172,-110.635462,152640
311,-117.05190089999999,-116.155625,-126.95172,-110.635462,153120
312,-117.02846060000002,-116.155625,-126.95172,-110.635462,153600
313,-117.02846060000002,-116.155625,-126.95172,-110.635462,154080
314,-117.02846060000002,-116.155625,-126.95172,-110.635462,154560
315,-117.02846060000002,-116.155625,-126.95172,-110.635462,155040
316,-117.0090799,-116.155625,-126.95172,-110.635462,155520
317,-117.0090799,-116.155625,-126.95172,-110.635462,156000
318,-117.0090799,-116.155625,-126.95172,-110.635462,156480
319,-117.0090799,-116.155625,-126.95172,-110.635462,156960
320,-116.8307561,-115.264006,-126.95172,-110.635462,157440
321,-116.8307561,-115.264006,-126.95172,-110.635462,157920
322,-116.8307561,-115.264006,-126.95172,-110.635462,158400
323,-116.8307561,-115.264006,-126.95172,-110.635462,158880
324,-116.65074430000001,-115.264006,-126.95172,-110.635462,159360
325,-116.65074430000001,-115.264006,-126.95172,-110.635462,159840
326,-116.65074430000001,-115.264006,-126.95172,-110.635462,160320
327,-116.65074430000001,-115.264006,-126.95172,-110.635462,160800
328,-116.1453624,-115.264006,-126.95172,-109.04757,161280
329,-116.1453624,-115.264006,-126.95172,-109.04757,161760
330,-116.1453624,-115.264006,-126.95172,-109.04757,162240
331,-116.1453624,-115.264006,-126.95172,-109.04757,162720
332,-116.30102730000002,-115.264006,-126.95172,-109.04757,163200
333,-116.30102730000002,-115.264006,-126.95172,-109.04757,163680
334,-116.30102730000002,-115.264006,-126.95172,-109.04757,164160
335,-116.30102730000002,-115.264006,-126.95172,-109.04757,164640
336,-116.9128704,-116.16023849999999,-126.95172,-109.04757,165120
337,-116.9128704,-116.16023849999999,-126.95172,-109.04757,165600
338,-116.9128704,-116.16023849999999,-126.95172,-109.04757,166080
